date,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,facial_coverings,vaccination_policy,stringency_index,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
2021-06-09,391.0,495985.0,13526.0,94.0,88496.0,2326.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,5557.0,65.0,376342.0,280645.0,3558022.0,110202.0,71706776.0,88636928.0,384865.0,29741281.0,319076.0,15052390.0,703941.0,44793671.0
2021-06-10,297.0,496282.0,13090.0,74.0,88570.0,2245.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,4475.0,68.0,376974.0,342036.0,3558022.0,110270.0,72083750.0,88978964.0,404177.0,30145458.0,337597.0,15389987.0,741774.0,45535445.0
2021-06-11,313.0,496595.0,12712.0,66.0,88636.0,2163.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,3871.0,74.0,377596.0,381777.0,3558022.0,110344.0,72461346.0,89360741.0,386653.0,30532111.0,407174.0,15797161.0,793827.0,46329272.0
2021-06-12,198.0,496793.0,12496.0,48.0,88684.0,2110.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,3972.0,34.0,377961.0,198681.0,3558022.0,110378.0,72839307.0,89559422.0,283262.0,30815373.0,243212.0,16040373.0,526474.0,46855746.0
2021-06-13,111.0,496904.0,12480.0,26.0,88710.0,2106.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,2855.0,13.0,378063.0,46560.0,3558022.0,110391.0,73217370.0,89605982.0,104884.0,30920257.0,84847.0,16125220.0,189731.0,47045477.0
2021-06-14,325.0,497229.0,12374.0,71.0,88781.0,2068.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,689.0,63.0,378429.0,341393.0,3558022.0,110454.0,73595799.0,89947375.0,240827.0,31161084.0,383820.0,16509040.0,624647.0,47670124.0
2021-06-15,300.0,497529.0,11895.0,69.0,88850.0,1952.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,3235.0,80.0,379108.0,283856.0,3558022.0,110534.0,73974907.0,90231231.0,308149.0,31469233.0,423755.0,16932795.0,731904.0,48402028.0
2021-06-16,198.0,497727.0,11519.0,39.0,88889.0,1873.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,5.0,54.63,3058.0,44.0,379635.0,250972.0,3558022.0,110578.0,74354542.0,90482203.0,313971.0,31783204.0,395275.0,17328070.0,709246.0,49111274.0
2021-06-17,225.0,497952.0,11114.0,46.0,88935.0,1799.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,5.0,54.63,2786.0,56.0,380195.0,319336.0,3558022.0,110634.0,74734737.0,90801539.0,317683.0,32100887.0,413923.0,17741993.0,731606.0,49842880.0
2021-06-18,171.0,498123.0,10738.0,53.0,88988.0,1740.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,5.0,54.63,2439.0,68.0,380667.0,386969.0,3558022.0,110702.0,75115404.0,91188508.0,321744.0,32422631.0,485920.0,18227913.0,807664.0,50650544.0
2021-06-19,102.0,498225.0,10531.0,24.0,89012.0,1703.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,5.0,54.63,2624.0,22.0,380930.0,204767.0,3558022.0,110724.0,75496334.0,91393275.0,224341.0,32646972.0,301038.0,18528951.0,525379.0,51175923.0
2021-06-20,51.0,498276.0,10518.0,15.0,89027.0,1703.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,1815.0,14.0,380979.0,49756.0,3558022.0,110738.0,75877313.0,91443031.0,74427.0,32721399.0,111611.0,18640562.0,186038.0,51361961.0
2021-06-21,216.0,498492.0,10386.0,48.0,89075.0,1655.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,487.0,40.0,381278.0,315188.0,3558022.0,110778.0,76258591.0,91758219.0,195760.0,32917159.0,427623.0,19068185.0,623383.0,51985344.0
2021-06-22,181.0,498673.0,10046.0,47.0,89122.0,1560.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,2204.0,51.0,381726.0,257638.0,3558022.0,110829.0,76640317.0,92015857.0,223195.0,33140354.0,500112.0,19568297.0,723307.0,52708651.0
2021-06-23,167.0,498840.0,9771.0,42.0,89164.0,1509.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,2320.0,33.0,382124.0,233048.0,3558022.0,110862.0,77022441.0,92248905.0,234021.0,33374375.0,474105.0,20042402.0,708126.0,53416777.0
2021-06-24,140.0,498980.0,9392.0,27.0,89191.0,1439.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,2007.0,44.0,382593.0,291230.0,3558022.0,110906.0,77405034.0,92540135.0,241859.0,33616234.0,447052.0,20489454.0,688911.0,54105688.0
2021-06-25,148.0,499128.0,9190.0,39.0,89230.0,1389.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,1986.0,33.0,382897.0,354728.0,3558022.0,110939.0,77787931.0,92894863.0,227629.0,33843863.0,561654.0,21051108.0,789283.0,54894971.0
2021-06-26,81.0,499209.0,9024.0,14.0,89244.0,1349.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,2128.0,12.0,383122.0,208557.0,3558022.0,110951.0,78171053.0,93103420.0,153247.0,33997110.0,395598.0,21446706.0,548845.0,55443816.0
2021-06-27,42.0,499251.0,8986.0,13.0,89257.0,1345.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,1578.0,17.0,383185.0,52307.0,3558022.0,110968.0,78554238.0,93155727.0,55899.0,34053009.0,164982.0,21611688.0,220881.0,55664697.0
2021-06-28,176.0,499427.0,8846.0,41.0,89298.0,1304.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,509.0,44.0,383447.0,320664.0,3558022.0,111012.0,78937685.0,93476391.0,154771.0,34207780.0,478283.0,22089971.0,633054.0,56297751.0
2021-06-29,134.0,499561.0,8627.0,29.0,89327.0,1250.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,47.22,2314.0,45.0,383768.0,263456.0,3558022.0,111057.0,79321453.0,93739847.0,182695.0,34390475.0,538730.0,22628701.0,721425.0,57019176.0
2021-06-30,158.0,499719.0,8451.0,31.0,89358.0,1204.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,2457.0,25.0,384051.0,268565.0,3558022.0,111082.0,79705504.0,94008412.0,204006.0,34594481.0,519430.0,23148131.0,723436.0,57742612.0
2021-07-01,109.0,499828.0,8232.0,30.0,89388.0,1162.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,2664.0,29.0,384338.0,324051.0,3558022.0,111111.0,80089842.0,94332463.0,231328.0,34825809.0,498171.0,23646302.0,729499.0,58472111.0
2021-07-02,118.0,499946.0,8044.0,17.0,89405.0,1123.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,2683.0,24.0,384616.0,397365.0,3558022.0,111135.0,80474458.0,94729828.0,228689.0,35054498.0,562527.0,24208829.0,791216.0,59263327.0
2021-07-03,79.0,500025.0,7912.0,17.0,89422.0,1102.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,3006.0,17.0,384781.0,267748.0,3558022.0,111152.0,80859239.0,94997576.0,142037.0,35196535.0,395256.0,24604085.0,537293.0,59800620.0
2021-07-04,41.0,500066.0,7913.0,12.0,89434.0,1104.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,2549.0,9.0,384812.0,67287.0,3558022.0,111161.0,81244051.0,95064863.0,56747.0,35253282.0,150794.0,24754879.0,207541.0,60008161.0
2021-07-05,137.0,500203.0,7806.0,30.0,89464.0,1077.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,796.0,36.0,385013.0,374033.0,3558022.0,111197.0,81629064.0,95438896.0,168512.0,35421794.0,448976.0,25203855.0,617488.0,60625649.0
2021-07-06,149.0,500352.0,7637.0,30.0,89494.0,1032.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,3585.0,34.0,385289.0,294124.0,3558022.0,111231.0,82014353.0,95733020.0,196764.0,35618558.0,511293.0,25715148.0,708057.0,61333706.0
2021-07-07,140.0,500492.0,7539.0,30.0,89524.0,997.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,4081.0,28.0,385490.0,309521.0,3558022.0,111259.0,82399843.0,96042541.0,213182.0,35831740.0,477686.0,26192834.0,690868.0,62024574.0
2021-07-08,100.0,500592.0,7384.0,26.0,89550.0,971.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,45.83,4442.0,25.0,385720.0,358701.0,3558022.0,111284.0,82785563.0,96401242.0,231635.0,36063375.0,468218.0,26661052.0,699853.0,62724427.0
2021-07-09,147.0,500739.0,7275.0,30.0,89580.0,953.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,43.98,4580.0,18.0,385950.0,464879.0,3558022.0,111302.0,83171513.0,96866121.0,228607.0,36291982.0,557379.0,27218431.0,785986.0,63510413.0
2021-07-10,101.0,500840.0,7183.0,9.0,89589.0,947.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,43.98,4696.0,19.0,386122.0,343620.0,3558022.0,111321.0,83557635.0,97209741.0,148611.0,36440593.0,368877.0,27587308.0,517488.0,64027901.0
2021-07-11,23.0,500863.0,7183.0,4.0,89593.0,947.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,43.98,4256.0,4.0,386141.0,90288.0,3558022.0,111325.0,83943776.0,97300029.0,60194.0,36500787.0,121035.0,27708343.0,181229.0,64209130.0
2021-07-12,267.0,501130.0,7137.0,55.0,89648.0,957.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,1260.0,28.0,386424.0,392881.0,3558022.0,111353.0,84330200.0,97692910.0,169384.0,36670171.0,512838.0,28221181.0,682222.0,64891352.0
2021-07-13,246.0,501376.0,7076.0,37.0,89685.0,933.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,6950.0,54.0,386704.0,405761.0,3558022.0,111407.0,84716904.0,98098671.0,287256.0,36957427.0,586140.0,28807321.0,873396.0,65764748.0
2021-07-14,115.0,501491.0,7047.0,19.0,89704.0,931.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,8875.0,6.0,386839.0,112680.0,3558022.0,111413.0,85103743.0,98211351.0,181087.0,37138514.0,186868.0,28994189.0,367955.0,66132703.0
2021-07-15,213.0,501704.0,7054.0,36.0,89740.0,914.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,3617.0,16.0,387017.0,444225.0,3558022.0,111429.0,85490760.0,98655576.0,347095.0,37485609.0,572163.0,29566352.0,919258.0,67051961.0
2021-07-16,220.0,501924.0,6971.0,33.0,89773.0,899.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,10908.0,22.0,387297.0,492118.0,3558022.0,111451.0,85878057.0,99147694.0,380093.0,37865702.0,574791.0,30141143.0,954884.0,68006845.0
2021-07-17,114.0,502038.0,6922.0,21.0,89794.0,890.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,10949.0,16.0,387439.0,367824.0,3558022.0,111467.0,86265496.0,99515518.0,259719.0,38125421.0,368731.0,30509874.0,628450.0,68635295.0
2021-07-18,54.0,502092.0,6936.0,9.0,89803.0,891.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,12532.0,5.0,387469.0,100378.0,3558022.0,111472.0,86652965.0,99615896.0,109707.0,38235128.0,133100.0,30642974.0,242807.0,68878102.0
2021-07-19,360.0,502452.0,7041.0,76.0,89879.0,902.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,4151.0,20.0,387703.0,442928.0,3558022.0,111492.0,87040668.0,100058824.0,285463.0,38520591.0,479543.0,31122517.0,765006.0,69643108.0
2021-07-20,327.0,502779.0,6912.0,61.0,89940.0,876.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,18181.0,33.0,388118.0,418068.0,3558022.0,111525.0,87428786.0,100476892.0,376910.0,38897501.0,524251.0,31646768.0,901161.0,70544269.0
2021-07-21,281.0,503060.0,6869.0,64.0,90004.0,859.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,21539.0,22.0,388402.0,514814.0,3558022.0,111547.0,87817188.0,100991706.0,395778.0,39293279.0,482456.0,32129224.0,878234.0,71422503.0
2021-07-22,292.0,503352.0,6832.0,59.0,90063.0,868.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,21909.0,11.0,388707.0,497488.0,3558022.0,111558.0,88205895.0,101489194.0,441038.0,39734317.0,472275.0,32601499.0,913313.0,72335816.0
2021-07-23,330.0,503682.0,6802.0,69.0,90132.0,872.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,19561.0,37.0,389021.0,725339.0,3558022.0,111595.0,88594916.0,102214533.0,440319.0,40174636.0,510649.0,33112148.0,950968.0,73286784.0
2021-07-24,182.0,503864.0,6787.0,35.0,90167.0,878.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,25624.0,22.0,389197.0,566350.0,3558022.0,111617.0,88984113.0,102780883.0,285247.0,40459883.0,322144.0,33434292.0,607391.0,73894175.0
2021-07-25,92.0,503956.0,6843.0,16.0,90183.0,886.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,15242.0,6.0,389226.0,142968.0,3558022.0,111623.0,89373339.0,102923851.0,121111.0,40580994.0,100336.0,33534628.0,221447.0,74115622.0
2021-07-26,607.0,504563.0,7079.0,135.0,90318.0,952.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,5307.0,45.0,389531.0,631094.0,3558022.0,111668.0,89762870.0,103554945.0,347419.0,40928413.0,385290.0,33919918.0,732709.0,74848331.0
2021-07-27,557.0,505120.0,7137.0,121.0,90439.0,978.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,26871.0,28.0,389996.0,531515.0,3558022.0,111696.0,90152866.0,104086460.0,464058.0,41392471.0,400947.0,34320865.0,865005.0,75713336.0
2021-07-28,490.0,505610.0,7208.0,91.0,90530.0,992.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,27934.0,44.0,390367.0,537413.0,3558022.0,111740.0,90543233.0,104623873.0,459434.0,41851905.0,367346.0,34688211.0,826780.0,76540116.0
2021-07-29,501.0,506111.0,7236.0,91.0,90621.0,1015.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,25190.0,28.0,390784.0,605074.0,3558022.0,111768.0,90934017.0,105228947.0,489816.0,42341721.0,357514.0,35045725.0,847330.0,77387446.0
2021-07-30,640.0,506751.0,7363.0,165.0,90786.0,1072.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,24309.0,63.0,391216.0,842440.0,3558022.0,111831.0,91325233.0,106071387.0,461818.0,42803539.0,381213.0,35426938.0,843031.0,78230477.0
2021-07-31,467.0,507218.0,7409.0,91.0,90877.0,1099.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,23471.0,43.0,391581.0,622393.0,3558022.0,111874.0,91716814.0,106693780.0,285393.0,43088932.0,231618.0,35658556.0,517011.0,78747488.0
2021-08-01,312.0,507530.0,7581.0,69.0,90946.0,1137.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,19600.0,18.0,391689.0,158731.0,3558022.0,111892.0,92108503.0,106852511.0,112011.0,43200943.0,65743.0,35724299.0,177754.0,78925242.0
2021-08-02,688.0,508218.0,7840.0,170.0,91116.0,1232.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,5184.0,53.0,392055.0,670190.0,3558022.0,111945.0,92500558.0,107522701.0,341600.0,43542543.0,285126.0,36009425.0,626726.0,79551968.0
2021-08-03,818.0,509036.0,7974.0,218.0,91334.0,1331.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,26829.0,59.0,392634.0,550943.0,3558022.0,112004.0,92893192.0,108073644.0,398599.0,43941142.0,304909.0,36314334.0,703508.0,80255476.0
2021-08-04,772.0,509808.0,8134.0,157.0,91491.0,1371.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,28784.0,49.0,393129.0,550320.0,3558022.0,112053.0,93286321.0,108623964.0,384840.0,44325982.0,266067.0,36580401.0,650907.0,80906383.0
2021-08-05,712.0,510520.0,8210.0,150.0,91641.0,1420.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,26460.0,52.0,393723.0,599912.0,3558022.0,112105.0,93680044.0,109223876.0,366159.0,44692141.0,282122.0,36862523.0,648281.0,81554664.0
2021-08-06,862.0,511382.0,8368.0,165.0,91806.0,1458.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,25077.0,64.0,394324.0,812196.0,3558022.0,112169.0,94074368.0,110036072.0,359723.0,45051864.0,326981.0,37189504.0,686704.0,82241368.0
2021-08-07,482.0,511864.0,8425.0,136.0,91942.0,1510.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,25755.0,32.0,394709.0,623575.0,3558022.0,112201.0,94469077.0,110659647.0,213111.0,45264975.0,210149.0,37399653.0,423260.0,82664628.0
2021-08-08,498.0,512362.0,8685.0,117.0,92059.0,1556.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,43.98,20450.0,28.0,394910.0,181295.0,3558022.0,112229.0,94863987.0,110840942.0,74193.0,45339168.0,73669.0,37473322.0,147862.0,82812490.0
2021-08-09,833.0,513195.0,9022.0,230.0,92289.0,1667.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,5775.0,75.0,395310.0,945128.0,3558022.0,112304.0,95259297.0,111786070.0,258745.0,45597913.0,298070.0,37771392.0,556815.0,83369305.0
2021-08-10,944.0,514139.0,9153.0,211.0,92500.0,1712.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,28576.0,70.0,396002.0,823111.0,3558022.0,112374.0,95655299.0,112609181.0,306845.0,45904758.0,324009.0,38095401.0,630854.0,84000159.0
2021-08-11,773.0,514912.0,9233.0,158.0,92658.0,1745.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,30920.0,58.0,396616.0,774216.0,3558022.0,112432.0,96051915.0,113383397.0,279733.0,46184491.0,302061.0,38397462.0,581794.0,84581953.0
2021-08-12,894.0,515806.0,9465.0,191.0,92849.0,1807.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,28554.0,77.0,397162.0,863336.0,3558022.0,112509.0,96449077.0,114246733.0,271539.0,46456030.0,320710.0,38718172.0,592249.0,85174202.0
2021-08-13,836.0,516642.0,9546.0,188.0,93037.0,1831.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,26453.0,90.0,397828.0,1002999.0,3558022.0,112599.0,96846905.0,115249732.0,252146.0,46708176.0,317066.0,39035238.0,569212.0,85743414.0
2021-08-14,606.0,517248.0,9648.0,118.0,93155.0,1837.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,24427.0,53.0,398257.0,840311.0,3558022.0,112652.0,97245162.0,116090043.0,145333.0,46853509.0,219185.0,39254423.0,364518.0,86107932.0
2021-08-15,399.0,517647.0,9798.0,73.0,93228.0,1852.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,21172.0,44.0,398445.0,197636.0,3558022.0,112696.0,97643607.0,116287679.0,39377.0,46892886.0,55716.0,39310139.0,95093.0,86203025.0
2021-08-16,950.0,518597.0,10151.0,178.0,93406.0,1908.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,5829.0,107.0,398924.0,975439.0,3558022.0,112803.0,98042531.0,117263118.0,186174.0,47079060.0,345828.0,39655967.0,532002.0,86735027.0
2021-08-17,1075.0,519672.0,10219.0,245.0,93651.0,1953.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,28114.0,111.0,399763.0,821041.0,3558022.0,112914.0,98442294.0,118084159.0,215676.0,47294736.0,369297.0,40025264.0,584973.0,87320000.0
2021-08-18,1036.0,520708.0,10336.0,299.0,93950.0,2054.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,28405.0,122.0,400539.0,753852.0,3558022.0,113036.0,98842833.0,118838011.0,199044.0,47493780.0,354876.0,40380140.0,553920.0,87873920.0
2021-08-19,976.0,521684.0,10392.0,186.0,94136.0,2049.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,23973.0,129.0,401284.0,856307.0,3558022.0,113165.0,99244117.0,119694318.0,192029.0,47685809.0,356280.0,40736420.0,548309.0,88422229.0
2021-08-20,887.0,522571.0,10515.0,214.0,94350.0,2091.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,22319.0,85.0,401946.0,1064704.0,3558022.0,113250.0,99646063.0,120759022.0,186455.0,47872264.0,396944.0,41133364.0,583399.0,89005628.0
2021-08-21,805.0,523376.0,10463.0,165.0,94515.0,2106.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,22636.0,129.0,402615.0,769513.0,3558022.0,113379.0,100048678.0,121528535.0,104792.0,47977056.0,254629.0,41387993.0,359421.0,89365049.0
2021-08-22,542.0,523918.0,10651.0,103.0,94618.0,2128.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,17300.0,115.0,402848.0,182326.0,3558022.0,113494.0,100451526.0,121710861.0,31938.0,48008994.0,92191.0,41480184.0,124129.0,89489178.0
2021-08-23,943.0,524861.0,11007.0,235.0,94853.0,2215.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,5166.0,109.0,403285.0,896800.0,3558022.0,113603.0,100854811.0,122607661.0,140983.0,48149977.0,379878.0,41860062.0,520861.0,90010039.0
2021-08-24,1145.0,526006.0,11066.0,214.0,95067.0,2221.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,24853.0,156.0,404141.0,737987.0,3558022.0,113759.0,101258952.0,123345648.0,162477.0,48312454.0,403215.0,42263277.0,565692.0,90575731.0
2021-08-25,883.0,526889.0,11171.0,182.0,95249.0,2239.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,23706.0,103.0,404823.0,673609.0,3558022.0,113862.0,101663775.0,124019257.0,151130.0,48463584.0,375746.0,42639023.0,526876.0,91102607.0
2021-08-26,741.0,527630.0,11104.0,191.0,95440.0,2261.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,19683.0,122.0,405490.0,755513.0,3558022.0,113984.0,102069265.0,124774770.0,142871.0,48606455.0,367879.0,43006902.0,510750.0,91613357.0
2021-08-27,908.0,528538.0,11162.0,194.0,95634.0,2270.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,18249.0,106.0,406229.0,978790.0,3558022.0,114090.0,102475494.0,125753560.0,148448.0,48754903.0,415283.0,43422185.0,563731.0,92177088.0
2021-08-28,465.0,529003.0,11052.0,119.0,95753.0,2259.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,17590.0,74.0,406709.0,723868.0,3558022.0,114164.0,102882203.0,126477428.0,90662.0,48845565.0,265072.0,43687257.0,355734.0,92532822.0
2021-08-29,311.0,529314.0,11092.0,71.0,95824.0,2276.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,13630.0,53.0,406911.0,168926.0,3558022.0,114217.0,103289114.0,126646354.0,27318.0,48872883.0,88321.0,43775578.0,115639.0,92648461.0
2021-08-30,725.0,530039.0,11245.0,159.0,95983.0,2290.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,3795.0,113.0,407355.0,823050.0,3558022.0,114330.0,103696469.0,127469404.0,117404.0,48990287.0,342537.0,44118115.0,459941.0,93108402.0
2021-08-31,941.0,530980.0,11120.0,218.0,96201.0,2292.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,5.0,68.06,19425.0,135.0,408275.0,643381.0,3558022.0,114465.0,104104744.0,128112785.0,128794.0,49119081.0,354033.0,44472148.0,482827.0,93591229.0
2021-09-01,742.0,531722.0,11119.0,187.0,96388.0,2294.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,17621.0,95.0,408908.0,572051.0,3558022.0,114560.0,104513652.0,128684836.0,136117.0,49255198.0,302547.0,44774695.0,438664.0,94029893.0
2021-09-02,648.0,532370.0,10934.0,143.0,96531.0,2275.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,15911.0,109.0,409615.0,618483.0,3558022.0,114669.0,104923267.0,129303319.0,114666.0,49369864.0,262291.0,45036986.0,376957.0,94406850.0
2021-09-03,624.0,532994.0,10816.0,159.0,96690.0,2259.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,13466.0,95.0,410229.0,845584.0,3558022.0,114764.0,105333496.0,130148903.0,118302.0,49488166.0,309476.0,45346462.0,427778.0,94834628.0
2021-09-04,424.0,533418.0,10654.0,124.0,96814.0,2223.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,13336.0,83.0,410710.0,658034.0,3558022.0,114847.0,105744206.0,130806937.0,89888.0,49578054.0,230583.0,45577045.0,320471.0,95155099.0
2021-09-05,227.0,533645.0,10644.0,60.0,96874.0,2217.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,10410.0,49.0,410888.0,140194.0,3558022.0,114896.0,106155094.0,130947131.0,21356.0,49599410.0,48321.0,45625366.0,69677.0,95224776.0
